Site,bloom,year,month,day_of_year,date,NDVI,NDWI,EVI,LST,cloud_cover,longitude,latitude
Non_Bloom_Area,0,2021,10,281,2021-10-09,0.38700463376571054,-0.3638696320559383,5.495653013932671,18.477398029824126,49.54,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2021,10,297,2021-10-25,0.30674784088793267,-0.2971261209913978,0.5936249169882402,17.87816534908353,26.73,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2022,10,284,2022-10-12,0.3111292409357758,-0.30613408558770083,1.6946617282989664,19.224714563687883,70.76,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2022,10,300,2022-10-28,0.23330126408535193,-0.247917368187942,1.819590964903447,15.61208068634249,38.1,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2024,10,290,2024-10-17,0.3375104612029274,-0.3266151683468297,2.7532724862384566,8.017467978192327,4.54,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2016,10,284,2016-10-11,0.3778047995313023,-0.36128879767658817,2.82280234692463,17.948994018573245,2.94,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2017,10,286,2017-10-14,0.34149184858440024,-0.3287729182027228,2.6761719613796178,21.798777858030608,73.11,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2017,10,302,2017-10-30,0.24913907603542995,-0.2520051275719942,1.7896243549167963,4.178720265847298,0.04,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2018,10,273,2018-10-01,0.4301051975528043,-0.3998672937015696,3.7707911001800007,21.017789241547373,49.16,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2019,10,276,2019-10-04,0.3941787052813353,-0.3716686084886307,2.8160506849279794,20.667834971722815,1.17,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2020,10,279,2020-10-06,0.3679486880612841,-0.34940136952495926,3.1108842816802404,18.385832325617258,2.57,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2020,10,295,2020-10-22,0.26985888635515315,-0.27768051802831895,1.693596075667102,20.505636808304185,37.59,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2021,10,281,2021-10-09,0.3817237508111598,-0.3602162122539507,2.7066002229102537,18.482715500676875,38.83,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2021,10,297,2021-10-25,0.33712455409934444,-0.3309892572258222,1.9802022992982968,18.108099295021717,59.62,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2022,10,300,2022-10-28,0.23241127686098442,-0.2484363855048197,1.9015747208181304,15.65833233487008,28.5,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2024,10,290,2024-10-17,0.33697398080344654,-0.3279802342072073,2.5875638512801404,8.073214116736454,0.02,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2015,10,288,2015-10-16,0.3216013680465298,-0.3154444444462988,1.9074373869495471,10.965010966772025,6.71,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2016,10,275,2016-10-02,0.38893467798160086,-0.3592991660268835,3.7152439537525126,20.672334128979042,61.11,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2017,10,277,2017-10-05,0.36160874049164304,-0.3448120254579711,2.6771611526633214,20.77791115354784,0.58,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2017,10,293,2017-10-21,0.28449912706423663,-0.27954849998574516,1.4182537202603855,6.664741157435176,53.68,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2018,10,280,2018-10-08,0.380294261307693,-0.35398706479896175,4.005190542366459,23.352180862254475,22.04,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2018,10,296,2018-10-24,0.3368110913078334,-0.3274005698137579,2.4727402018108195,13.513412385465164,0.07,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2019,10,283,2019-10-11,0.3712477891817001,-0.35077044932932194,3.035078414015195,20.722233672214294,22.61,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2019,10,299,2019-10-27,0.27597812641837305,-0.2834611700608259,1.634559661509768,14.603401060965433,74.79,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2020,10,286,2020-10-13,0.302733837678605,-0.3022992951864498,1.927926318968678,16.319313353457794,22.92,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2022,10,275,2022-10-03,0.36471055123533763,-0.3427868684241409,3.172807792132644,13.078078531694228,62.89,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2022,10,291,2022-10-19,0.27293935651609047,-0.2890069550792413,1.6476043609978284,5.816513601447537,1.42,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2023,10,294,2023-10-22,0.30458213185739125,-0.3112058035517819,1.6961873353848276,13.805945356315718,28.12,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2024,10,281,2024-10-08,0.3603751164560178,-0.3426691061540955,2.7844785682830446,18.05896545309315,0.62,-114.79692867652831,35.3410720584522
