id,Site,Type,date,year,NDVI,NDWI,cloud_cover
22,South Mountain Park and Preserve,Wild,2020-06-05,2020,0.10006243891190182,-0.1316125314421754,59.84
23,Suguaro Lake,Wild,2020-06-05,2020,0.12495621144813826,-0.16690407010249583,59.84
4,Black Canyon City,Wild,2020-06-21,2020,0.10699854854691873,-0.15342971706140715,0.01
9,Estrella Mountain Regional Park,Wild,2020-06-21,2020,0.08274107885931818,-0.134312966895058,0.01
22,South Mountain Park and Preserve,Wild,2020-06-21,2020,0.07990271162422319,-0.1244482969069604,0.01
23,Suguaro Lake,Wild,2020-06-21,2020,0.10149034856432386,-0.1500504068606589,0.01
4,Black Canyon City,Wild,2020-07-07,2020,0.10290389569279297,-0.1532047376785316,0.0
9,Estrella Mountain Regional Park,Wild,2020-07-07,2020,0.08154938319460939,-0.1334058366346076,0.0
22,South Mountain Park and Preserve,Wild,2020-07-07,2020,0.0789177317072421,-0.12415969654727792,0.0
23,Suguaro Lake,Wild,2020-07-07,2020,0.10053320963803707,-0.15241534887406694,0.0
4,Black Canyon City,Wild,2020-07-23,2020,0.09974199385150695,-0.1378331798447379,55.93
9,Estrella Mountain Regional Park,Wild,2020-07-23,2020,0.08742148253200956,-0.13715248010662506,55.93
22,South Mountain Park and Preserve,Wild,2020-07-23,2020,0.08610471323359319,-0.12920088530004262,55.93
4,Black Canyon City,Wild,2020-08-08,2020,0.10261196944443841,-0.15325702924833368,0.37
9,Estrella Mountain Regional Park,Wild,2020-08-08,2020,0.0816057415777195,-0.13410167199969447,0.37
22,South Mountain Park and Preserve,Wild,2020-08-08,2020,0.07843183240494467,-0.12348868403554328,0.37
23,Suguaro Lake,Wild,2020-08-08,2020,0.1002548251566745,-0.15279598780598047,0.37
4,Black Canyon City,Wild,2020-08-24,2020,0.10247256841809967,-0.14570830570100565,0.01
9,Estrella Mountain Regional Park,Wild,2020-08-24,2020,0.08480271352469224,-0.13069822166394213,0.01
22,South Mountain Park and Preserve,Wild,2020-08-24,2020,0.08030102826625182,-0.11774915598556512,0.01
23,Suguaro Lake,Wild,2020-08-24,2020,0.09665384252193447,-0.1372475770443235,0.01
4,Black Canyon City,Wild,2020-09-09,2020,0.09701881647725731,-0.14098033290612155,0.0
9,Estrella Mountain Regional Park,Wild,2020-09-09,2020,0.07700071738824991,-0.12538732510268938,0.0
22,South Mountain Park and Preserve,Wild,2020-09-09,2020,0.07530127606606621,-0.11895931253044162,0.0
23,Suguaro Lake,Wild,2020-09-09,2020,0.09616230743175225,-0.14942746846487556,0.0
4,Black Canyon City,Wild,2020-09-25,2020,0.09623460121195593,-0.138913623642595,0.0
9,Estrella Mountain Regional Park,Wild,2020-09-25,2020,0.07750784257931506,-0.12434555724643194,0.0
22,South Mountain Park and Preserve,Wild,2020-09-25,2020,0.07547779924644869,-0.11726600655628899,0.0
