id,Site,Type,date,year,NDVI,NDWI,cloud_cover
11,Gold Butte National Monument,Wild,2020-04-09,2020,0.12347160111838397,-0.15984174583758928,33.32
11,Gold Butte National Monument,Wild,2020-04-25,2020,0.11645369126548334,-0.16352097434661267,0.1
11,Gold Butte National Monument,Wild,2020-05-11,2020,0.11191182170169804,-0.16427352946281765,10.59
11,Gold Butte National Monument,Wild,2020-05-27,2020,0.1045930692337778,-0.15833228289065715,0.22
12,Golden Valley,Wild,2020-03-08,2020,0.1252489951064682,-0.1651754771140343,12.06
12,Golden Valley,Wild,2020-03-24,2020,0.13986129994257093,-0.17406595937614508,0.49
12,Golden Valley,Wild,2020-04-09,2020,0.13997164113848565,-0.18052748977166622,18.78
12,Golden Valley,Wild,2020-04-25,2020,0.11839848362402251,-0.16684292333225037,0.11
12,Golden Valley,Wild,2020-05-11,2020,0.10606827638915166,-0.16223600025079402,11.95
12,Golden Valley,Wild,2020-05-27,2020,0.09847891215884029,-0.15900660839519212,0.02
11,Gold Butte National Monument,Wild,2020-03-15,2020,0.11269374431945398,-0.14841991173374064,26.61
12,Golden Valley,Wild,2020-03-15,2020,0.15075636924231725,-0.1827171748386302,26.61
11,Gold Butte National Monument,Wild,2020-03-31,2020,0.12041192496431961,-0.1686349478027711,32.93
12,Golden Valley,Wild,2020-03-31,2020,0.14758389553590162,-0.17978392941021606,32.93
11,Gold Butte National Monument,Wild,2020-04-16,2020,0.12903749480197815,-0.17007984361810224,35.71
12,Golden Valley,Wild,2020-04-16,2020,0.14352270870861544,-0.18620868332454987,35.71
11,Gold Butte National Monument,Wild,2020-05-02,2020,0.10887520373525025,-0.16051221302242943,0.2
12,Golden Valley,Wild,2020-05-02,2020,0.1168297771162872,-0.17262958667563721,0.2
11,Gold Butte National Monument,Wild,2020-05-18,2020,0.10445344073617112,-0.15918179295500626,1.13
12,Golden Valley,Wild,2020-05-18,2020,0.10810710916687846,-0.17027753499466664,1.13
12,Golden Valley,Wild,2020-03-15,2020,0.13253414731579383,-0.16789977027861702,13.68
12,Golden Valley,Wild,2020-04-16,2020,0.1300568694687145,-0.1729507399923169,0.52
12,Golden Valley,Wild,2020-05-02,2020,0.10821728208371867,-0.16230001584132978,0.05
12,Golden Valley,Wild,2020-05-18,2020,0.10046770987831473,-0.15911797832839922,0.23
2,Anza-Borrego Desert State Park,Wild,2020-03-15,2020,0.07153654006912534,-0.11392645411490987,10.95
2,Anza-Borrego Desert State Park,Wild,2020-04-16,2020,0.08422251369801877,-0.12783177203395704,0.06
2,Anza-Borrego Desert State Park,Wild,2020-05-02,2020,0.07850502593392401,-0.1259275818916479,0.59
2,Anza-Borrego Desert State Park,Wild,2020-05-18,2020,0.07319899313520631,-0.1250751817560801,0.01
8,Chino Hills,Wild,2020-03-06,2020,0.23482632708984047,-0.23266478689734882,41.73
8,Chino Hills,Wild,2020-03-22,2020,0.23475778724807897,-0.2239046196604606,43.15
8,Chino Hills,Wild,2020-04-23,2020,0.2588671734353585,-0.25094034544202853,0.46
8,Chino Hills,Wild,2020-05-09,2020,0.22853615715740105,-0.23369370087269878,1.21
8,Chino Hills,Wild,2020-05-25,2020,0.20342864331606292,-0.2187350504955121,0.05
5,Carlsbad Ranch,Plantation,2020-03-06,2020,0.1962493402608566,-0.21015476808152275,32.21
2,Anza-Borrego Desert State Park,Wild,2020-03-06,2020,0.09605154637188562,-0.13455947600942222,32.21
8,Chino Hills,Wild,2020-03-06,2020,0.23156347996268117,-0.23186042952629785,32.21
5,Carlsbad Ranch,Plantation,2020-03-22,2020,0.16149318107161123,-0.18276292189689744,37.48
2,Anza-Borrego Desert State Park,Wild,2020-03-22,2020,0.06830795176445985,-0.10653167757476868,37.48
8,Chino Hills,Wild,2020-03-22,2020,0.2324041837497604,-0.2247765184365643,37.48
5,Carlsbad Ranch,Plantation,2020-04-23,2020,0.16171561954512734,-0.20672415785346898,1.2
2,Anza-Borrego Desert State Park,Wild,2020-04-23,2020,0.10772077226720338,-0.1444912487969826,1.2
8,Chino Hills,Wild,2020-04-23,2020,0.25668508464626105,-0.25155129927543113,1.2
2,Anza-Borrego Desert State Park,Wild,2020-05-09,2020,0.10131204176062997,-0.14250808357661082,39.77
8,Chino Hills,Wild,2020-05-09,2020,0.22533189795119507,-0.23309584163791375,39.77
5,Carlsbad Ranch,Plantation,2020-05-25,2020,0.14075128362659795,-0.1862111530087937,20.94
2,Anza-Borrego Desert State Park,Wild,2020-05-25,2020,0.09015330981517859,-0.1362601076565148,20.94
8,Chino Hills,Wild,2020-05-25,2020,0.20173073004370165,-0.2190076538691584,20.94
1,Antelope Valley California Poppy Reserve,Wild,2020-03-29,2020,0.2153263166663709,-0.22608854274036005,41.31
7,Channel Islands National Park,Wild,2020-03-29,2020,2.1948456142299895E-4,0.028058728238931754,41.31
8,Chino Hills,Wild,2020-03-29,2020,0.24404106483053542,-0.23639232856209855,41.31
1,Antelope Valley California Poppy Reserve,Wild,2020-04-14,2020,0.23184510314102602,-0.2442664794079033,1.18
7,Channel Islands National Park,Wild,2020-04-14,2020,0.032828788917083296,-0.012612214473609029,1.18
8,Chino Hills,Wild,2020-04-14,2020,0.2477629370484324,-0.23757377350577602,1.18
1,Antelope Valley California Poppy Reserve,Wild,2020-04-30,2020,0.22447747890297945,-0.24669558799696775,16.0
8,Chino Hills,Wild,2020-04-30,2020,0.24009622760026428,-0.23780658303966248,16.0
1,Antelope Valley California Poppy Reserve,Wild,2020-05-16,2020,0.1718091877704262,-0.22277009112147714,6.7
8,Chino Hills,Wild,2020-05-16,2020,0.21011964460691945,-0.22325148829433847,6.7
7,Channel Islands National Park,Wild,2020-03-29,2020,0.0018669495209376402,0.018877902576659753,13.76
8,Chino Hills,Wild,2020-03-29,2020,0.21422259307034225,-0.21853327497573108,13.76
7,Channel Islands National Park,Wild,2020-04-14,2020,0.03451138487999259,-0.01961184903733111,33.29
8,Chino Hills,Wild,2020-04-14,2020,0.22094577631975962,-0.22458123259644505,33.29
8,Chino Hills,Wild,2020-05-16,2020,0.19846047589692803,-0.2148867460181583,3.35
6,Carrizo Plain National Monument,Wild,2020-03-04,2020,0.17306234337514048,-0.19630858286465483,4.93
6,Carrizo Plain National Monument,Wild,2020-03-20,2020,0.20145231898807353,-0.2142652758748771,22.19
6,Carrizo Plain National Monument,Wild,2020-04-21,2020,0.23051981220647527,-0.2329048128314372,32.81
6,Carrizo Plain National Monument,Wild,2020-05-07,2020,0.19039557396480286,-0.22110066828528646,3.42
6,Carrizo Plain National Monument,Wild,2020-05-23,2020,0.14935712230085324,-0.1990695794426097,1.32
15,Lompoc Flower Fields,Plantation,2020-03-04,2020,0.1440964483544129,-0.1614192620331703,31.29
6,Carrizo Plain National Monument,Wild,2020-03-04,2020,0.1641298252578533,-0.18821920391300756,31.29
7,Channel Islands National Park,Wild,2020-03-04,2020,0.0983542008323058,-0.08605085686468708,31.29
10,Figueroa Mountain,Wild,2020-03-04,2020,0.23025986594814352,-0.2365523964155356,31.29
14,Laura and Jack Dangermond Reserve,Wild,2020-03-04,2020,0.29638394335255197,-0.2815713014215411,31.29
16,Montaña de Oro State Park,Wild,2020-03-04,2020,0.221251621048708,-0.21645366546524142,31.29
21,Sedgwick Reserve,Wild,2020-03-04,2020,0.2023396608676557,-0.2082875601970669,31.29
15,Lompoc Flower Fields,Plantation,2020-04-21,2020,0.19213440791979597,-0.20504530978070482,15.14
6,Carrizo Plain National Monument,Wild,2020-04-21,2020,0.23148560562839976,-0.23232546884464428,15.14
7,Channel Islands National Park,Wild,2020-04-21,2020,0.0964516933931799,-0.09128114322643513,15.14
10,Figueroa Mountain,Wild,2020-04-21,2020,0.2348818335343518,-0.23611350139261994,15.14
14,Laura and Jack Dangermond Reserve,Wild,2020-04-21,2020,0.30249746070888484,-0.28613149010771877,15.14
16,Montaña de Oro State Park,Wild,2020-04-21,2020,0.2621363067582885,-0.24461547878220696,15.14
21,Sedgwick Reserve,Wild,2020-04-21,2020,0.23798225589317087,-0.22963210055345015,15.14
15,Lompoc Flower Fields,Plantation,2020-05-07,2020,0.17515835534555907,-0.19373463465903235,13.97
6,Carrizo Plain National Monument,Wild,2020-05-07,2020,0.18439042326489882,-0.21341590815456965,13.97
7,Channel Islands National Park,Wild,2020-05-07,2020,0.13944538964010986,-0.1488653187276266,13.97
10,Figueroa Mountain,Wild,2020-05-07,2020,0.25510950189770404,-0.2566133012180397,13.97
14,Laura and Jack Dangermond Reserve,Wild,2020-05-07,2020,0.276860116384968,-0.2785036755580459,13.97
16,Montaña de Oro State Park,Wild,2020-05-07,2020,0.25567283695997267,-0.2508235716885834,13.97
21,Sedgwick Reserve,Wild,2020-05-07,2020,0.22663939618425374,-0.2347539742837359,13.97
15,Lompoc Flower Fields,Plantation,2020-05-23,2020,0.19208709068401567,-0.20788560092486497,13.53
6,Carrizo Plain National Monument,Wild,2020-05-23,2020,0.15323011682785276,-0.19834293128548866,13.53
7,Channel Islands National Park,Wild,2020-05-23,2020,0.07785167034537713,-0.07785537071540564,13.53
10,Figueroa Mountain,Wild,2020-05-23,2020,0.26495114906283607,-0.267398978533418,13.53
14,Laura and Jack Dangermond Reserve,Wild,2020-05-23,2020,0.24398486663554522,-0.2596230476237399,13.53
16,Montaña de Oro State Park,Wild,2020-05-23,2020,0.26719791996499137,-0.264752254498326,13.53
21,Sedgwick Reserve,Wild,2020-05-23,2020,0.19911923086613434,-0.21908826935047682,13.53
7,Channel Islands National Park,Wild,2020-04-05,2020,0.10753038534405399,-0.09749582812264347,56.49
7,Channel Islands National Park,Wild,2020-04-21,2020,0.09215579844742375,-0.08811575174592688,26.81
7,Channel Islands National Park,Wild,2020-05-07,2020,0.12456957212520357,-0.13848624624540226,20.41
7,Channel Islands National Park,Wild,2020-05-23,2020,0.06443355777727909,-0.06759692306725161,68.99
19,Red Hills Recreational Managment Area,Wild,2020-03-11,2020,0.2798725376892744,-0.2721343648536711,31.74
19,Red Hills Recreational Managment Area,Wild,2020-03-27,2020,0.2546828710552108,-0.24447467227240027,11.12
19,Red Hills Recreational Managment Area,Wild,2020-04-28,2020,0.2542448163266063,-0.2535794464307146,1.25
19,Red Hills Recreational Managment Area,Wild,2020-05-30,2020,0.1753024615868057,-0.2067691938374023,42.72
6,Carrizo Plain National Monument,Wild,2020-03-27,2020,0.20800617337220795,-0.21125276000697157,22.48
16,Montaña de Oro State Park,Wild,2020-03-27,2020,0.25829175259508463,-0.24442594555631525,22.48
6,Carrizo Plain National Monument,Wild,2020-04-12,2020,0.2086623367715988,-0.19898678046328722,76.33
16,Montaña de Oro State Park,Wild,2020-04-12,2020,0.26524146030969314,-0.2303731216732269,76.33
6,Carrizo Plain National Monument,Wild,2020-04-28,2020,0.22285316604626412,-0.23034808924955408,11.38
16,Montaña de Oro State Park,Wild,2020-04-28,2020,0.27574891287895753,-0.2659004833499024,11.38
6,Carrizo Plain National Monument,Wild,2020-05-14,2020,0.195531520916095,-0.22563418079722272,7.86
16,Montaña de Oro State Park,Wild,2020-05-14,2020,0.24629884017905526,-0.25306228662273095,7.86
15,Lompoc Flower Fields,Plantation,2020-03-27,2020,0.18258713856421707,-0.19792706728860301,23.16
6,Carrizo Plain National Monument,Wild,2020-03-27,2020,0.22187443812788182,-0.2203457714567333,23.16
14,Laura and Jack Dangermond Reserve,Wild,2020-03-27,2020,0.28224045590280794,-0.2682779533029651,23.16
16,Montaña de Oro State Park,Wild,2020-03-27,2020,0.25718155963360567,-0.2447043159366239,23.16
15,Lompoc Flower Fields,Plantation,2020-04-28,2020,0.1779854124057799,-0.19599431648361107,74.15
6,Carrizo Plain National Monument,Wild,2020-04-28,2020,0.2508543511447246,-0.24897856088261444,74.15
14,Laura and Jack Dangermond Reserve,Wild,2020-04-28,2020,0.2859870838741173,-0.28083317932913265,74.15
16,Montaña de Oro State Park,Wild,2020-04-28,2020,0.274528272890163,-0.2659607610924935,74.15
15,Lompoc Flower Fields,Plantation,2020-05-14,2020,0.1752350721695536,-0.19693014677739676,1.29
6,Carrizo Plain National Monument,Wild,2020-05-14,2020,0.22896847027204303,-0.24563480819092992,1.29
14,Laura and Jack Dangermond Reserve,Wild,2020-05-14,2020,0.2640960242485297,-0.2776285464678206,1.29
16,Montaña de Oro State Park,Wild,2020-05-14,2020,0.2500076661567366,-0.2579258987817769,1.29
17,North Table Mountain Ecological Reserve,Wild,2020-03-02,2020,0.23501891300330566,-0.23498487366314946,1.24
17,North Table Mountain Ecological Reserve,Wild,2020-04-03,2020,0.2675211714189997,-0.2566997179333756,0.53
17,North Table Mountain Ecological Reserve,Wild,2020-04-19,2020,0.27500914785666714,-0.26267221107678523,54.33
17,North Table Mountain Ecological Reserve,Wild,2020-05-05,2020,0.23001304853637328,-0.2409678921487141,4.59
17,North Table Mountain Ecological Reserve,Wild,2020-05-21,2020,0.2021416347770021,-0.21512442134351317,29.81
24,Yolo sunflowers,Plantation,2020-03-02,2020,0.23170255084581773,-0.23951371290759504,1.88
3,Bear Valley Wildflower,Wild,2020-03-02,2020,0.21081834206897113,-0.21911763767428794,1.88
13,Jepson Prairie Preserve,Wild,2020-03-02,2020,0.3343980615501074,-0.32156822326213846,1.88
17,North Table Mountain Ecological Reserve,Wild,2020-03-02,2020,0.23564950275067992,-0.23986138960155595,1.88
24,Yolo sunflowers,Plantation,2020-04-03,2020,0.2395870982319294,-0.24434052348768892,0.36
3,Bear Valley Wildflower,Wild,2020-04-03,2020,0.2335643355462096,-0.23604714145961625,0.36
13,Jepson Prairie Preserve,Wild,2020-04-03,2020,0.30763924837436574,-0.29889640441296494,0.36
17,North Table Mountain Ecological Reserve,Wild,2020-04-03,2020,0.2672611173914152,-0.2608285874100492,0.36
24,Yolo sunflowers,Plantation,2020-04-19,2020,0.23711175481844396,-0.24314746494767828,30.03
3,Bear Valley Wildflower,Wild,2020-04-19,2020,0.24377113977641462,-0.2470412773623182,30.03
13,Jepson Prairie Preserve,Wild,2020-04-19,2020,0.26896014984734173,-0.2814745677833314,30.03
17,North Table Mountain Ecological Reserve,Wild,2020-04-19,2020,0.2749510669414635,-0.266483277743494,30.03
24,Yolo sunflowers,Plantation,2020-05-05,2020,0.22263078252711296,-0.24064606843976893,0.64
3,Bear Valley Wildflower,Wild,2020-05-05,2020,0.18903675427804456,-0.21896976472474533,0.64
13,Jepson Prairie Preserve,Wild,2020-05-05,2020,0.20986623264099502,-0.2616555009511258,0.64
17,North Table Mountain Ecological Reserve,Wild,2020-05-05,2020,0.22747504862105133,-0.24163797723365613,0.64
24,Yolo sunflowers,Plantation,2020-05-21,2020,0.22422443774246612,-0.2399632700082662,0.5
3,Bear Valley Wildflower,Wild,2020-05-21,2020,0.15464961725873225,-0.1884020116475398,0.5
13,Jepson Prairie Preserve,Wild,2020-05-21,2020,0.16495073487835343,-0.21765913917042828,0.5
17,North Table Mountain Ecological Reserve,Wild,2020-05-21,2020,0.20194719749016257,-0.2191282184072237,0.5
13,Jepson Prairie Preserve,Wild,2020-03-02,2020,0.3341796759381955,-0.32111402666210626,0.55
13,Jepson Prairie Preserve,Wild,2020-04-03,2020,0.30825700001598577,-0.30029720774824203,0.47
13,Jepson Prairie Preserve,Wild,2020-04-19,2020,0.26891455506911094,-0.2810474862429957,61.23
13,Jepson Prairie Preserve,Wild,2020-05-05,2020,0.20976494134564538,-0.2615947486599282,27.52
13,Jepson Prairie Preserve,Wild,2020-05-21,2020,0.16472692357734023,-0.21756165277586978,20.02
3,Bear Valley Wildflower,Wild,2020-03-09,2020,0.21173187359646747,-0.22116818643347916,21.65
3,Bear Valley Wildflower,Wild,2020-03-25,2020,0.26959909420115286,-0.2670070193495072,22.96
3,Bear Valley Wildflower,Wild,2020-04-10,2020,0.24340597388478669,-0.2400690377127879,61.58
3,Bear Valley Wildflower,Wild,2020-04-26,2020,0.20567509464373082,-0.22237250643087417,16.01
3,Bear Valley Wildflower,Wild,2020-05-28,2020,0.1427509440588393,-0.18023927376147245,37.19
20,San Carlos Reservation,Wild,2021-03-06,2021,0.09919167562831219,-0.14255242767455403,1.21
20,San Carlos Reservation,Wild,2021-03-22,2021,0.10492983802487736,-0.14768686509870696,23.79
20,San Carlos Reservation,Wild,2021-04-07,2021,0.10537975103724653,-0.14952672231712422,0.14
20,San Carlos Reservation,Wild,2021-04-23,2021,0.10148594240342255,-0.14901382234609375,29.72
