id,Site,Type,location_type,date,year,NDVI,NDWI,cloud_cover,longitude,latitude
1002.0,Non_Bloom_3,Non_Bloom,non_bloom,2021-09-10,2021,0.0808391664422032,-0.11094424090438491,14.13,-115.12190030960221,36.01894604348756
1003.0,Non_Bloom_4,Non_Bloom,non_bloom,2021-09-10,2021,0.06582623441385699,-0.09800419230739577,14.13,-115.11787471234813,36.19695663260334
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-09-26,2021,0.08619372993935205,-0.1227431636807552,20.06,-115.25971154704328,36.19595474635144
1002.0,Non_Bloom_3,Non_Bloom,non_bloom,2021-09-26,2021,0.07347945883263463,-0.1108598199703584,20.06,-115.12190030960221,36.01894604348756
1003.0,Non_Bloom_4,Non_Bloom,non_bloom,2021-09-26,2021,0.06342585692261414,-0.09378198545596428,20.06,-115.11787471234813,36.19695663260334
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-10-12,2021,0.08353298255373422,-0.12061116105891093,30.12,-115.25971154704328,36.19595474635144
1002.0,Non_Bloom_3,Non_Bloom,non_bloom,2021-10-12,2021,0.06991954157437587,-0.10766642537166389,30.12,-115.12190030960221,36.01894604348756
1003.0,Non_Bloom_4,Non_Bloom,non_bloom,2021-10-12,2021,0.059661805086347,-0.09060245581831056,30.12,-115.11787471234813,36.19695663260334
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-10-28,2021,0.08420676192240042,-0.12131980213930006,0.09,-115.25971154704328,36.19595474635144
1002.0,Non_Bloom_3,Non_Bloom,non_bloom,2021-10-28,2021,0.0707145665494322,-0.10817284480859454,0.09,-115.12190030960221,36.01894604348756
1003.0,Non_Bloom_4,Non_Bloom,non_bloom,2021-10-28,2021,0.059688018349228995,-0.09025313632287647,0.09,-115.11787471234813,36.19695663260334
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-11-13,2021,0.08374916581051417,-0.12075374800167474,0.39,-115.25971154704328,36.19595474635144
1002.0,Non_Bloom_3,Non_Bloom,non_bloom,2021-11-13,2021,0.0705288105423509,-0.10756031447536095,0.39,-115.12190030960221,36.01894604348756
1003.0,Non_Bloom_4,Non_Bloom,non_bloom,2021-11-13,2021,0.05924628536314161,-0.08965433606467173,0.39,-115.11787471234813,36.19695663260334
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-11-29,2021,0.08169114650203309,-0.11872203271594076,0.27,-115.25971154704328,36.19595474635144
1002.0,Non_Bloom_3,Non_Bloom,non_bloom,2021-11-29,2021,0.06855117252458418,-0.10489725560153969,0.27,-115.12190030960221,36.01894604348756
1003.0,Non_Bloom_4,Non_Bloom,non_bloom,2021-11-29,2021,0.056892141902518505,-0.0868728548572836,0.27,-115.11787471234813,36.19695663260334
1002.0,Non_Bloom_3,Non_Bloom,non_bloom,2021-12-15,2021,0.09149688507652161,-0.11840861808064411,54.93,-115.12190030960221,36.01894604348756
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-01-04,2021,0.08108095638420099,-0.11983294966134204,0.86,-115.25971154704328,36.19595474635144
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-01-20,2021,0.06909975739671081,-0.10312965458804725,73.7,-115.25971154704328,36.19595474635144
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-02-05,2021,0.07564904037695953,-0.11712494499860966,0.91,-115.25971154704328,36.19595474635144
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-02-21,2021,0.0812619767603106,-0.11220934317835288,6.51,-115.25971154704328,36.19595474635144
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-03-25,2021,0.07737083005294933,-0.12320295701778088,48.2,-115.25971154704328,36.19595474635144
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-04-10,2021,0.09047780198895708,-0.13170414937110794,0.21,-115.25971154704328,36.19595474635144
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-05-12,2021,0.09128331074400622,-0.13185250628170492,0.0,-115.25971154704328,36.19595474635144
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-05-28,2021,0.09688283154063783,-0.13809531716352325,0.0,-115.25971154704328,36.19595474635144
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-06-13,2021,0.09490136334536273,-0.13665299247199,0.0,-115.25971154704328,36.19595474635144
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-06-29,2021,0.09036026088949713,-0.12708968299936643,39.23,-115.25971154704328,36.19595474635144
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-07-15,2021,0.08865772589663815,-0.12612285665065975,2.61,-115.25971154704328,36.19595474635144
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-08-16,2021,0.08935312468064986,-0.12336894566908399,0.13,-115.25971154704328,36.19595474635144
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-09-01,2021,0.0897931071143281,-0.1230680201630775,7.0,-115.25971154704328,36.19595474635144
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-10-03,2021,0.09037950707307706,-0.12746232238839109,0.17,-115.25971154704328,36.19595474635144
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-10-19,2021,0.0945343787828724,-0.13222817236677722,0.2,-115.25971154704328,36.19595474635144
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-11-04,2021,0.09202854597055139,-0.12884885147023661,0.04,-115.25971154704328,36.19595474635144
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-11-20,2021,0.085265550001281,-0.12165107171131967,14.91,-115.25971154704328,36.19595474635144
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-12-06,2021,0.08506601501911325,-0.12388628952307058,53.64,-115.25971154704328,36.19595474635144
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-04-26,2021,0.12217218870488614,-0.119643119131061,63.75,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-01-04,2021,0.10609086166389192,-0.11556693587881894,11.11,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-01-20,2021,0.10524588981296884,-0.11714930829399375,60.52,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-02-05,2021,0.1089144894071653,-0.11961016858229054,0.27,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-02-21,2021,0.11037929443787546,-0.12297706183172719,0.07,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-03-09,2021,0.11296726935446741,-0.1245497044949649,31.64,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-03-25,2021,0.1120472953844235,-0.11863946639179278,73.78,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-04-10,2021,0.1322824779595343,-0.14214485837448837,10.32,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-05-12,2021,0.11635180514655054,-0.13010665194470802,34.15,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-05-28,2021,0.11768457130228234,-0.13288588943282031,19.21,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-06-13,2021,0.11850481474302862,-0.13503621976114846,11.39,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-07-15,2021,0.11627243857167305,-0.13113388327386602,2.3,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-07-31,2021,0.11589673704364467,-0.13109311216123615,25.53,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-08-16,2021,0.1151402344509965,-0.12746308610003676,23.59,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-09-17,2021,0.11124053143329872,-0.12449284691689694,23.41,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-10-03,2021,0.11162814314755035,-0.12462902496585261,45.04,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-10-19,2021,0.10895834143167207,-0.12293074147056261,0.38,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-11-04,2021,0.11436466804646929,-0.12265722714587532,32.59,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-11-20,2021,0.12450589916784216,-0.12733257318198282,35.46,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-12-06,2021,0.11618532025863601,-0.12284606289646562,30.5,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-12-22,2021,0.10262256574340534,-0.11088229845328076,23.01,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-01-11,2021,0.08762797044677792,-0.10131678965646292,0.54,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-02-12,2021,0.0992958410865055,-0.11000645225951104,22.08,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-02-28,2021,0.09419601167047552,-0.10772982115011008,0.53,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-03-16,2021,0.10513269263145285,-0.1177009898874722,9.48,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-04-01,2021,0.11322501982355256,-0.12342498870262439,21.57,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-04-17,2021,0.10210386574194864,-0.11707406426033436,2.56,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-05-03,2021,0.10213059902918883,-0.11919202283371218,0.16,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-05-19,2021,0.09975761014160509,-0.1150879375552835,14.29,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-06-04,2021,0.10336987034833515,-0.11923596531574286,11.08,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-06-20,2021,0.10212292632972138,-0.1170278716962333,11.25,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-07-06,2021,0.10072493876400787,-0.11885366637049047,7.31,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-07-22,2021,0.11119595939316662,-0.12547864537436904,14.78,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-08-07,2021,0.09981132125553939,-0.11673959734029261,7.49,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-08-23,2021,0.0986674789771615,-0.11138024960531029,18.42,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-09-08,2021,0.09836890690931516,-0.11084271541841051,10.72,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-09-24,2021,0.09523475709507599,-0.10808978202422892,16.16,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-10-10,2021,0.09480866639688573,-0.11006225562718829,0.06,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-10-26,2021,0.0939166496984562,-0.10779280896789187,10.08,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-11-11,2021,0.09150425908855725,-0.10542209468822099,8.87,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-11-27,2021,0.08958455303846438,-0.10363938127809195,2.27,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-01-11,2021,0.0892782162470466,-0.1043293853158268,0.05,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-01-27,2021,0.09546189044558939,-0.1071444232876113,64.33,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-02-12,2021,0.1012462446490379,-0.11352430309645099,2.84,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-02-28,2021,0.0950282616487841,-0.10999045303692441,0.12,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-03-16,2021,0.10732783703452824,-0.12118843376874464,18.92,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-04-01,2021,0.07867261296408067,-0.08956930711326344,21.17,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-04-17,2021,0.10386353293582364,-0.1204937922232112,41.05,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-05-03,2021,0.1041492018452731,-0.12283238424094736,20.45,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-05-19,2021,0.10400486164796419,-0.12052021155506497,59.59,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-09-24,2021,0.09528032957078916,-0.10965730574848881,59.96,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-10-10,2021,0.09726079853822121,-0.11393038847287891,0.1,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-10-26,2021,0.0955560474219912,-0.11074427297140917,1.72,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-11-11,2021,0.0937583523617525,-0.1091826511685341,0.08,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-11-27,2021,0.09162615755590699,-0.10702714902545828,4.44,-118.15401135088946,33.89481895669643
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-01-18,2021,0.1732120059857516,-0.1667603358297083,5.32,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-02-03,2021,0.15503688296946122,-0.0991180822743539,17.47,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-02-19,2021,0.18053173859921995,-0.13988507270225284,16.41,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-03-07,2021,0.17427596310616034,-0.16663092569157528,30.87,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-03-23,2021,0.18237900028907006,-0.17539168153034496,38.88,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-04-08,2021,0.1707952968334128,-0.17435253576004459,5.25,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-05-10,2021,0.18520038164191371,-0.19353968353975334,4.98,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-05-26,2021,0.19189953720399275,-0.20087854416780823,3.57,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-06-11,2021,0.2018832946605133,-0.2103943047024694,1.87,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-06-27,2021,0.2093110262790132,-0.2161143607669126,4.24,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-07-13,2021,0.19865767753645613,-0.20278518708300367,30.89,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-07-29,2021,0.214118975303034,-0.2180557932615327,53.39,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-08-14,2021,0.20074393668395105,-0.2025619967013639,5.27,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-08-30,2021,0.19611727804534457,-0.2056896059164917,0.61,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-09-15,2021,0.18887155138952952,-0.19186973058779797,1.42,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-10-01,2021,0.18219566805222387,-0.1728007203111829,2.31,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-10-17,2021,0.18611890644849027,-0.1934472786235908,57.7,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-11-02,2021,0.18051950308890877,-0.1884534214768646,13.15,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-12-04,2021,0.16866647435875604,-0.173637255987525,8.95,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-12-20,2021,0.1683131489540941,-0.12301213756152297,9.47,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-01-09,2021,0.15893362622388957,-0.16088851658732042,34.11,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-02-10,2021,0.17596426006300442,-0.16111569852921442,7.27,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-02-26,2021,0.16804946029700268,-0.16731167323118412,1.01,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-03-30,2021,0.1770828391698274,-0.18507682697503217,1.14,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-04-15,2021,0.18038352912523617,-0.19342295602744983,1.71,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-05-01,2021,0.1716899739489488,-0.1878259343355551,2.18,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-05-17,2021,0.18796819511971813,-0.2047762767790372,6.39,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-06-02,2021,0.1847645676424684,-0.2013248625236603,0.89,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-06-18,2021,0.19185857025551148,-0.20625686528103368,1.59,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-07-04,2021,0.20080438241918835,-0.2178836949072619,0.27,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-07-20,2021,0.20203595842168431,-0.219317703302264,0.72,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-08-05,2021,0.19753623904421225,-0.21577899155123004,0.92,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-08-21,2021,0.17867733771706967,-0.19159742544886765,6.75,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-09-06,2021,0.18578964908179946,-0.206714785387923,0.12,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-09-22,2021,0.18031780343188666,-0.20022831191918367,0.22,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-11-25,2021,0.16604770651815043,-0.18393003695716037,5.18,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-12-11,2021,0.16634129132622394,-0.15272615714780166,8.69,-119.57393390353315,37.73835106740883
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2021-11-04,2021,0.07776686329793087,-0.08254616570561282,42.0,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2021-11-14,2021,0.05796512202729686,-0.06896500413056955,55.93,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2021-11-09,2021,0.06992126897892724,-0.07720130094824099,0.1,-73.93224598096674,40.693344962008375
1006.0,Non_Bloom_7,Non_Bloom,non_bloom,2021-11-17,2021,0.20638079302134993,-0.21831483833715423,11.51,-83.61273098446513,35.62715942043859
1006.0,Non_Bloom_7,Non_Bloom,non_bloom,2021-12-20,2021,0.18167510993122968,-0.18390458052849565,45.32,-83.61273098446513,35.62715942043859
1006.0,Non_Bloom_7,Non_Bloom,non_bloom,2021-12-20,2021,0.17830834694402728,-0.18278639676752031,42.03,-83.61273098446513,35.62715942043859
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-11-03,2021,0.08487412703359633,-0.12211075640043259,0.4,-115.25971154704328,36.19595474635144
1002.0,Non_Bloom_3,Non_Bloom,non_bloom,2021-11-03,2021,0.07164969529763153,-0.10859609235397483,0.4,-115.12190030960221,36.01894604348756
1003.0,Non_Bloom_4,Non_Bloom,non_bloom,2021-11-03,2021,0.06001816472126104,-0.08985067449471269,0.4,-115.11787471234813,36.19695663260334
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-11-08,2021,0.08332968198656793,-0.12074797920986471,5.77,-115.25971154704328,36.19595474635144
1002.0,Non_Bloom_3,Non_Bloom,non_bloom,2021-11-08,2021,0.06942860378308638,-0.10714447758028324,5.77,-115.12190030960221,36.01894604348756
1003.0,Non_Bloom_4,Non_Bloom,non_bloom,2021-11-08,2021,0.05787696292424753,-0.08904737009159613,5.77,-115.11787471234813,36.19695663260334
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-11-13,2021,0.08279538244132963,-0.11961411192872552,0.07,-115.25971154704328,36.19595474635144
1002.0,Non_Bloom_3,Non_Bloom,non_bloom,2021-11-13,2021,0.06950852703660046,-0.10547773923454014,0.07,-115.12190030960221,36.01894604348756
1003.0,Non_Bloom_4,Non_Bloom,non_bloom,2021-11-13,2021,0.05791240867484148,-0.08794954233536327,0.07,-115.11787471234813,36.19695663260334
1001.0,Non_Bloom_2,Non_Bloom,non_bloom,2021-11-18,2021,0.07441768471348612,-0.10754286928312183,75.3,-115.25971154704328,36.19595474635144
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-11-23,2021,0.08988311521962034,-0.1037007882752062,6.33,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-11-23,2021,0.09121293626671109,-0.10611937690735246,28.63,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-12-05,2021,0.0973473612828674,-0.1043213871461681,21.09,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-12-21,2021,0.09096187262461759,-0.10279354821600185,64.11,-118.15401135088946,33.89481895669643
1000.0,Non_Bloom_1,Non_Bloom,non_bloom,2021-12-05,2021,0.0838322863554351,-0.09371928285606948,25.57,-118.15401135088946,33.89481895669643
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-11-06,2021,0.1878006286802953,-0.18957237153283918,36.56,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-12-12,2021,0.20184505890865448,-0.18515809483345472,28.04,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-11-11,2021,0.17324808835926267,-0.18471775186120712,32.75,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-12-03,2021,0.15931054759630628,-0.17410840980851522,29.27,-119.57393390353315,37.73835106740883
1005.0,Non_Bloom_6,Non_Bloom,non_bloom,2021-12-19,2021,0.1443972264743825,-0.11513527345520258,47.83,-119.57393390353315,37.73835106740883
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-01-10,2022,0.04038773069879757,-0.05278032870730476,16.91,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-01-26,2022,0.03376770656666045,-0.04795974070605649,22.11,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-02-11,2022,0.02999685015101911,-0.04383871835734336,4.56,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-02-27,2022,0.03271455352220385,-0.04833798340641696,2.79,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-03-15,2022,0.027061533372529544,-0.042488819431707646,20.68,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-06-19,2022,0.1152677851866593,-0.1259800777741634,6.96,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-07-05,2022,0.1128946944479098,-0.12256995436670072,14.29,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-07-21,2022,0.10960306792319498,-0.11728076399381383,40.19,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-08-06,2022,0.10976167324801943,-0.1178295187003214,9.94,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-09-23,2022,0.10193688216761962,-0.1095595462020297,9.81,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-10-09,2022,0.09608233379566887,-0.10280893688477827,0.61,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-11-10,2022,0.06886926767197485,-0.07829520249257997,0.09,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-11-26,2022,0.062158350937888074,-0.07183055127811544,0.33,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-12-12,2022,0.05158085764542914,-0.05289631763903248,71.03,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-12-28,2022,0.042115359113836924,-0.04980967797247746,5.32,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-02-18,2022,0.030808264235618336,-0.04617635141563996,42.27,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-03-22,2022,0.03177239419180383,-0.0487101965594739,29.53,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-05-09,2022,0.07428087796794215,-0.08686315253893055,1.51,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-05-25,2022,0.10234623978097446,-0.11154529523357339,45.96,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-06-10,2022,0.1022958564269295,-0.11208482089010588,36.11,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-06-26,2022,0.10598025071785241,-0.11801234707783506,20.81,-73.93224598096674,40.693344962008375
1007.0,Non_Bloom_8,Non_Bloom,non_bloom,2022-07-12,2022,0.10421288112189069,-0.11574963540517125,20.31,-73.93224598096674,40.693344962008375
